timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1398989227,1398989039,0.002833034,-0.029842585,0.035523035,0.6834507,0.0,0.0,0.0,-1.0
1399093230,1399093039,0.010217006,-0.039950218,0.03387074,0.6778786,0.0,0.0,0.0,-1.0
1402174933,1402174639,-0.000721324,-0.042981595,0.027363775,0.67940223,0.0,0.0,0.0,-1.0
1402278827,1402278638,0.00023998457,-0.029993447,0.023568869,0.6774213,0.0,0.0,0.0,-1.0
1402378976,1402378639,-0.0014222472,-0.048243552,0.025804428,0.6734689,0.0,0.0,0.0,-1.0
1402478825,1402478639,-0.00035287163,-0.024816051,0.027469102,0.6799924,0.0,0.0,0.0,-1.0
1402583623,1402583440,0.00063478516,-0.04621711,0.022773841,0.67311525,0.0,0.0,0.0,-1.0
1402683629,1402683441,-0.0030568207,-0.016188264,0.021872874,0.6802155,0.0,0.0,0.0,-1.0
1402887627,1402887438,-0.0043849265,-0.027761538,0.02418101,0.67920065,0.0,0.0,0.0,-1.0
1403088381,1403088238,-0.0018979611,-0.032069188,0.023517294,0.6797919,0.0,0.0,0.0,-1.0
1403292382,1403292238,-0.0016421586,-0.024586616,0.025431497,0.6821247,0.0,0.0,0.0,-1.0
1403392487,1403392239,0.001952705,-0.030489571,0.024017377,0.6800185,0.0,0.0,0.0,-1.0
1403497224,1403497038,-0.0057822224,-0.023447152,0.027370544,0.680073,0.0,0.0,0.0,-1.0
1403597227,1403597038,-0.004969492,-0.030840944,0.025414301,0.6811899,0.0,0.0,0.0,-1.0
1403697261,1403697058,0.0037073167,-0.03881402,0.027376551,0.6761564,0.0,0.0,0.0,-1.0
1403801231,1403801038,-0.0036417658,-0.034518257,0.031169953,0.6793026,0.0,0.0,0.0,-1.0
1404002021,1404001838,0.005522239,-0.013672485,0.029206423,0.67725927,0.0,0.0,0.0,-1.0
1404105982,1404105838,0.0049631307,-0.032337528,0.03361674,0.67831427,0.0,0.0,0.0,-1.0
1404206031,1404205841,0.0040098433,-0.013882972,0.032269813,0.6817789,0.0,0.0,0.0,-1.0
1404306821,1404306639,0.002612317,-0.03681298,0.030467482,0.6805232,0.0,0.0,0.0,-1.0
1404410820,1404410638,0.0017060845,-0.021736734,0.033976406,0.6816475,0.0,0.0,0.0,-1.0
1404510830,1404510638,0.0044045853,-0.03208836,0.035940044,0.67986333,0.0,0.0,0.0,-1.0
1404610829,1404610638,0.0022648321,-0.025076265,0.03666126,0.68379384,0.0,0.0,0.0,-1.0
1404714828,1404714639,0.0061978074,-0.025510207,0.035458677,0.6776714,0.0,0.0,0.0,-1.0
1404815628,1404815440,0.002413454,-0.023840168,0.035311554,0.68201965,0.0,0.0,0.0,-1.0
1404915623,1404915440,0.0025190208,-0.03935267,0.035614006,0.67790276,0.0,0.0,0.0,-1.0
1405119620,1405119438,0.0044775545,-0.027165955,0.032434415,0.6799795,0.0,0.0,0.0,-1.0
1405324431,1405324238,0.003896594,-0.015526752,0.03589971,0.6816504,0.0,0.0,0.0,-1.0
1405424425,1405424238,0.008347025,-0.020311391,0.032261778,0.6794843,0.0,0.0,0.0,-1.0
1405524423,1405524239,0.0038813422,-0.03675964,0.031642966,0.6775972,0.0,0.0,0.0,-1.0
1405628624,1405628241,0.0039231665,-0.027371384,0.029334497,0.68051064,0.0,0.0,0.0,-1.0
1405729307,1405729038,0.0046661757,-0.020778216,0.030611476,0.6822552,0.0,0.0,0.0,-1.0
1405829246,1405829039,0.006816681,-0.034720503,0.027011244,0.67945904,0.0,0.0,0.0,-1.0
1405933182,1405933038,0.0054667066,-0.025309723,0.026423188,0.6810371,0.0,0.0,0.0,-1.0
1406033231,1406033038,0.00019450655,-0.040026385,0.027397407,0.68077624,0.0,0.0,0.0,-1.0
1406133976,1406133838,0.0046454854,-0.04252941,0.02758684,0.67892337,0.0,0.0,0.0,-1.0
1406238048,1406237839,0.0022594344,-0.04362252,0.025000531,0.68034106,0.0,0.0,0.0,-1.0
1406337976,1406337838,0.0017800144,-0.041644152,0.03115647,0.6803504,0.0,0.0,0.0,-1.0
1406438027,1406437838,0.004326887,-0.012925267,0.029127542,0.6815109,0.0,0.0,0.0,-1.0
1406538833,1406538639,0.0037516002,-0.028323954,0.0247315,0.67972916,0.0,0.0,0.0,-1.0
1406742823,1406742640,0.0050063725,-0.023975722,0.026763987,0.68171185,0.0,0.0,0.0,-1.0
1406846836,1406846644,0.0013432151,-0.020312604,0.028111642,0.6811169,0.0,0.0,0.0,-1.0
1406946984,1406946641,0.0030143987,-0.030128388,0.02852637,0.6803273,0.0,0.0,0.0,-1.0
1407047623,1407047441,0.0070372685,-0.024973206,0.030402586,0.681923,0.0,0.0,0.0,-1.0
1407151633,1407151438,0.0020687648,-0.024463942,0.025299175,0.6790432,0.0,0.0,0.0,-1.0
1407251621,1407251438,0.0039055587,-0.033098005,0.027717998,0.67853636,0.0,0.0,0.0,-1.0
1407351582,1407351438,0.004498373,-0.037938777,0.027698036,0.67988086,0.0,0.0,0.0,-1.0
1407452426,1407452238,0.004273565,-0.038277823,0.026639216,0.67941135,0.0,0.0,0.0,-1.0
1407556388,1407556242,0.0066826516,-0.038178187,0.025308829,0.6785434,0.0,0.0,0.0,-1.0
1407656425,1407656238,0.002499037,-0.034585014,0.028452221,0.6789546,0.0,0.0,0.0,-1.0
1407760432,1407760238,0.0028672714,-0.035736665,0.023951285,0.67704785,0.0,0.0,0.0,-1.0
1407860434,1407860238,0.0023454097,-0.028837457,0.025298454,0.6771104,0.0,0.0,0.0,-1.0
1407961187,1407961038,0.02052569,-0.020426543,0.027693873,0.6859131,0.0,0.0,0.0,-1.0
1408061231,1408061038,0.007203741,-0.02976212,0.027273085,0.68250644,0.0,0.0,0.0,-1.0
1408165225,1408165082,0.0052300342,-0.021866651,0.027633581,0.68082553,0.0,0.0,0.0,-1.0
1408265231,1408265038,0.0051347134,-0.03807429,0.028409392,0.67924994,0.0,0.0,0.0,-1.0
1408366039,1408365841,0.00457667,-0.039447837,0.031449016,0.67837054,0.0,0.0,0.0,-1.0
1408470028,1408469838,0.0046263468,-0.037653863,0.027506556,0.67915654,0.0,0.0,0.0,-1.0
1408569982,1408569838,-0.0032019299,-0.040900204,0.030007975,0.67881775,0.0,0.0,0.0,-1.0
1408674049,1408673838,0.0060672965,-0.041592162,0.027216356,0.6806261,0.0,0.0,0.0,-1.0
1408774777,1408774638,0.0044228323,-0.03859013,0.027548462,0.67563486,0.0,0.0,0.0,-1.0
1408874915,1408874638,0.0029754536,-0.022549743,0.026210237,0.67895734,0.0,0.0,0.0,-1.0
1408974778,1408974638,0.0030301376,-0.024308372,0.026382733,0.6777347,0.0,0.0,0.0,-1.0
1409078833,1409078647,0.007288332,-0.010182107,0.02210069,0.67850435,0.0,0.0,0.0,-1.0
1409178831,1409178638,0.0031301943,-0.033075728,0.024101425,0.6743796,0.0,0.0,0.0,-1.0
1409279646,1409279438,0.0024815658,-0.04686992,0.027079802,0.6768757,0.0,0.0,0.0,-1.0
1409383639,1409383440,0.0055149235,-0.03532542,0.027433902,0.67699057,0.0,0.0,0.0,-1.0
1409483647,1409483446,0.011160438,-0.01744997,0.033839762,0.67758954,0.0,0.0,0.0,-1.0
1409587645,1409587438,0.010332277,-0.035017498,0.039574847,0.6847802,0.0,0.0,0.0,-1.0
1409692424,1409692238,0.0008147344,-0.030686067,0.03946116,0.6753036,0.0,0.0,0.0,-1.0
1409792433,1409792238,0.0033771207,-0.0141795715,0.043749694,0.6813703,0.0,0.0,0.0,-1.0
1409892423,1409892238,-0.00074842747,-0.028340107,0.040721197,0.6781679,0.0,0.0,0.0,-1.0
1409996454,1409996238,0.0073107705,-0.028798083,0.045348905,0.68096524,0.0,0.0,0.0,-1.0
1410096426,1410096238,0.0034675081,-0.03248854,0.050495222,0.6788357,0.0,0.0,0.0,-1.0
1410197228,1410197038,0.005680107,-0.027484978,0.047272347,0.679765,0.0,0.0,0.0,-1.0
1410301250,1410301041,0.00088088674,-0.028317861,0.045197308,0.6785261,0.0,0.0,0.0,-1.0
1410401231,1410401039,-0.005754526,-0.057184666,0.051930323,0.68572,0.0,0.0,0.0,-1.0
1410502029,1410501841,0.0015474956,-0.043043714,0.047578413,0.68556905,0.0,0.0,0.0,-1.0
1410606037,1410605838,0.0013851491,-0.0057875873,0.0453118,0.69058275,0.0,0.0,0.0,-1.0
1410706026,1410705838,0.006700633,-0.03473753,0.045030206,0.67967093,0.0,0.0,0.0,-1.0
1410806027,1410805838,0.0051837876,-0.025823107,0.041758902,0.6829615,0.0,0.0,0.0,-1.0
1410906020,1410905838,-0.0061049326,-0.030666498,0.044420637,0.6827798,0.0,0.0,0.0,-1.0
1411010828,1411010642,-0.002861719,-0.03968084,0.042567827,0.68096393,0.0,0.0,0.0,-1.0
1411110823,1411110641,-0.0009904364,-0.042629674,0.044761803,0.68160594,0.0,0.0,0.0,-1.0
1411214821,1411214638,0.0029744124,-0.042572096,0.044976983,0.68271124,0.0,0.0,0.0,-1.0
1411314818,1411314640,0.002252787,-0.038323894,0.047730505,0.68279546,0.0,0.0,0.0,-1.0
1411414829,1411414638,0.0034837625,-0.022753041,0.05155536,0.6805117,0.0,0.0,0.0,-1.0
1411619584,1411619439,-0.0020417315,-0.042632192,0.057332695,0.6768996,0.0,0.0,0.0,-1.0
1411719674,1411719439,-0.00052438537,-0.046550136,0.058547005,0.6795713,0.0,0.0,0.0,-1.0
1411823627,1411823438,0.007876505,-0.017601026,0.06110712,0.6805023,0.0,0.0,0.0,-1.0
1411924425,1411924238,-0.00025867508,-0.02043543,0.06546028,0.6838968,0.0,0.0,0.0,-1.0
1412024432,1412024239,-0.003940396,-0.03786226,0.064349405,0.6758854,0.0,0.0,0.0,-1.0
1412128429,1412128238,0.0045426004,-0.026449978,0.068421945,0.678407,0.0,0.0,0.0,-1.0
1412228382,1412228241,-0.0074871527,-0.0322127,0.06472067,0.6768077,0.0,0.0,0.0,-1.0
1412329231,1412329038,0.0009655665,-0.035966866,0.066793546,0.67683274,0.0,0.0,0.0,-1.0
1412429233,1412429040,-0.0016464717,-0.029159566,0.06985328,0.6800026,0.0,0.0,0.0,-1.0
1412533279,1412533081,0.0027748186,-0.018329417,0.06575921,0.67790025,0.0,0.0,0.0,-1.0
1412633231,1412633038,0.006734628,-0.010124309,0.06916592,0.6809638,0.0,0.0,0.0,-1.0
1412737231,1412737039,0.0017942535,-0.028826617,0.06626901,0.6825042,0.0,0.0,0.0,-1.0
1412837976,1412837838,0.006034669,-0.010337589,0.06755087,0.6805465,0.0,0.0,0.0,-1.0
1412938020,1412937838,0.0016740091,-0.03185444,0.066620484,0.68162715,0.0,0.0,0.0,-1.0
1413042038,1413041841,-0.0050770063,-0.032295592,0.06569907,0.6857714,0.0,0.0,0.0,-1.0
1413146218,1413145838,-0.0032860187,-0.023282891,0.064383,0.68400955,0.0,0.0,0.0,-1.0
1413246827,1413246638,-0.0011212428,-0.043961424,0.060777325,0.6788037,0.0,0.0,0.0,-1.0
1413346983,1413346638,-0.0021720831,-0.039566923,0.05953381,0.682496,0.0,0.0,0.0,-1.0
1413450822,1413450640,0.0017737905,-0.03277365,0.05682481,0.68001974,0.0,0.0,0.0,-1.0
1413550847,1413550639,0.0077414825,-0.019052092,0.055821996,0.68261236,0.0,0.0,0.0,-1.0
1413651626,1413651438,-0.0013770873,-0.045268584,0.06093488,0.67930895,0.0,0.0,0.0,-1.0
1413755640,1413755439,-0.008077046,-0.023011046,0.05888658,0.68322355,0.0,0.0,0.0,-1.0
1413855627,1413855438,-0.0040342226,-0.035299458,0.054149084,0.6756305,0.0,0.0,0.0,-1.0
1413955634,1413955439,-0.003048846,-0.018413577,0.053139158,0.68038994,0.0,0.0,0.0,-1.0
1414059639,1414059438,0.0019777478,-0.030874753,0.051802665,0.67791134,0.0,0.0,0.0,-1.0
1414160423,1414160238,-0.0033573366,-0.0377103,0.052120425,0.6758498,0.0,0.0,0.0,-1.0
1414260387,1414260238,0.0063055595,-0.040787604,0.050803665,0.6783604,0.0,0.0,0.0,-1.0
1414364425,1414364238,0.0005738695,-0.03454565,0.052468996,0.68043226,0.0,0.0,0.0,-1.0
1414464385,1414464238,-0.0042901947,-0.033274267,0.05223038,0.6785615,0.0,0.0,0.0,-1.0
1414565231,1414565038,0.0005436697,-0.022085873,0.05337145,0.68174374,0.0,0.0,0.0,-1.0
1414669181,1414669038,0.00049832347,-0.023071893,0.054147493,0.6823694,0.0,0.0,0.0,-1.0
1414769233,1414769040,0.0007014582,-0.04018406,0.0509304,0.6758572,0.0,0.0,0.0,-1.0
1414869210,1414869058,-0.0056999265,-0.021974912,0.049295746,0.6807578,0.0,0.0,0.0,-1.0
1414973988,1414973838,-0.005894891,-0.027070234,0.046497528,0.68171513,0.0,0.0,0.0,-1.0
1415073976,1415073838,-0.0022635937,-0.042922825,0.04627735,0.6776642,0.0,0.0,0.0,-1.0
1415174021,1415173838,-0.0015528521,-0.02869923,0.047199644,0.67941475,0.0,0.0,0.0,-1.0
1415278022,1415277840,0.000586869,-0.020901594,0.045112733,0.6786843,0.0,0.0,0.0,-1.0
1415378823,1415378638,-0.00737513,-0.028681738,0.04657367,0.68009293,0.0,0.0,0.0,-1.0
1415478829,1415478638,0.00032772962,-0.03508583,0.047286596,0.6768989,0.0,0.0,0.0,-1.0
1415582845,1415582638,-0.0012402607,-0.023971627,0.0475574,0.6797569,0.0,0.0,0.0,-1.0
1415682831,1415682640,-0.0006487854,-0.043971837,0.048296537,0.67990994,0.0,0.0,0.0,-1.0
1415783585,1415783439,-0.0034945223,-0.031663116,0.047859404,0.67832494,0.0,0.0,0.0,-1.0
1415887636,1415887438,0.00245027,-0.032945067,0.047311533,0.679214,0.0,0.0,0.0,-1.0
1415987629,1415987438,0.00026670063,-0.03892393,0.049673792,0.67451954,0.0,0.0,0.0,-1.0
1416087627,1416087438,-0.00023040781,-0.030162936,0.04755329,0.67975366,0.0,0.0,0.0,-1.0
1416191576,1416191438,0.0004521641,-0.025471361,0.04297492,0.67892927,0.0,0.0,0.0,-1.0
1416292387,1416292238,-0.00011225464,-0.046994798,0.045654073,0.67517024,0.0,0.0,0.0,-1.0
1416392429,1416392238,-0.00866471,-0.032062415,0.044106405,0.6761215,0.0,0.0,0.0,-1.0
1416496430,1416496238,8.513884e-05,-0.01646518,0.047428317,0.68173313,0.0,0.0,0.0,-1.0
1416596385,1416596238,-0.0011821616,-0.03613114,0.04917609,0.6787533,0.0,0.0,0.0,-1.0
1416696381,1416696238,-0.00033186912,-0.020621702,0.0478511,0.67940754,0.0,0.0,0.0,-1.0
1416797228,1416797038,-0.0017013694,-0.035207786,0.05030406,0.6750477,0.0,0.0,0.0,-1.0
1416901223,1416901077,0.0005763123,-0.037801195,0.04985007,0.6773581,0.0,0.0,0.0,-1.0
1417001228,1417001038,-0.0013429357,-0.022929203,0.048011925,0.6817851,0.0,0.0,0.0,-1.0
1417102040,1417101839,0.0045091435,-0.038724635,0.049894445,0.67872155,0.0,0.0,0.0,-1.0
1417205976,1417205838,-0.0029663048,-0.044202074,0.047793813,0.6771252,0.0,0.0,0.0,-1.0
1417306027,1417305838,-0.0007713054,-0.030496765,0.04543397,0.678421,0.0,0.0,0.0,-1.0
1417410049,1417409840,0.002843234,-0.015554655,0.04977415,0.68037707,0.0,0.0,0.0,-1.0
1417509978,1417509838,-0.000982686,-0.03348372,0.04991967,0.67982316,0.0,0.0,0.0,-1.0
1417610918,1417610640,0.001202476,-0.026406448,0.048037168,0.6796379,0.0,0.0,0.0,-1.0
1417710829,1417710638,0.013869679,-0.0284528,0.049965873,0.6823312,0.0,0.0,0.0,-1.0
1417814830,1417814638,-0.0010772226,-0.03184663,0.049415287,0.68592846,0.0,0.0,0.0,-1.0
1417914822,1417914639,-0.013565936,-0.018610047,0.04818051,0.6875359,0.0,0.0,0.0,-1.0
1418015634,1418015439,-0.0052624783,-0.029766086,0.048905306,0.6799668,0.0,0.0,0.0,-1.0
1418119636,1418119438,0.0024285726,-0.044145986,0.04772822,0.67920655,0.0,0.0,0.0,-1.0
1418219586,1418219439,0.0019938964,-0.042236894,0.042705324,0.6770272,0.0,0.0,0.0,-1.0
1418323639,1418323438,0.0056268317,-0.02059279,0.04471244,0.67993253,0.0,0.0,0.0,-1.0
1418427584,1418427439,0.009393713,-0.027717423,0.04393482,0.6755498,0.0,0.0,0.0,-1.0
1418528425,1418528238,0.0071309414,-0.038548198,0.045841277,0.6751042,0.0,0.0,0.0,-1.0
1418628438,1418628238,0.0049144127,-0.017484186,0.04507279,0.679022,0.0,0.0,0.0,-1.0
1418732383,1418732238,0.0054709464,-0.036906086,0.04683189,0.67948383,0.0,0.0,0.0,-1.0
1418832432,1418832239,0.0031427983,-0.052523497,0.046719994,0.67559063,0.0,0.0,0.0,-1.0
1418933224,1418933038,0.0011661395,-0.032911543,0.047104966,0.6808475,0.0,0.0,0.0,-1.0
1419037185,1419037038,0.004692866,-0.022227705,0.049112886,0.6812451,0.0,0.0,0.0,-1.0
1419137186,1419137038,0.005495585,-0.03014559,0.04588359,0.6793957,0.0,0.0,0.0,-1.0
1419237266,1419237060,0.0066735605,-0.029016418,0.04626131,0.681721,0.0,0.0,0.0,-1.0
1419342040,1419341838,0.004191429,-0.04822573,0.037913263,0.6801113,0.0,0.0,0.0,-1.0
1419442021,1419441838,0.0068684104,-0.033431508,0.03678176,0.67941415,0.0,0.0,0.0,-1.0
1419541982,1419541838,0.007704452,-0.04226185,0.034262095,0.6765891,0.0,0.0,0.0,-1.0
1419645985,1419645840,0.008760119,-0.03369571,0.03558825,0.68341315,0.0,0.0,0.0,-1.0
1419746829,1419746639,0.011192932,-0.037186313,0.03605081,0.6822838,0.0,0.0,0.0,-1.0
1419846813,1419846639,0.008229149,-0.038430087,0.03500784,0.6797683,0.0,0.0,0.0,-1.0
1419950827,1419950638,0.00739983,-0.031685583,0.03418856,0.6758823,0.0,0.0,0.0,-1.0
1420050792,1420050639,0.005929552,-0.028720712,0.03527221,0.6799048,0.0,0.0,0.0,-1.0
1420150835,1420150638,0.012161147,-0.04476424,0.035662547,0.67864347,0.0,0.0,0.0,-1.0
1420255584,1420255439,0.005130026,-0.02480261,0.038468823,0.6785252,0.0,0.0,0.0,-1.0
1420355627,1420355438,0.009124911,-0.023456614,0.040388945,0.68206465,0.0,0.0,0.0,-1.0
1420455628,1420455439,0.008570321,-0.024529407,0.041511986,0.68184936,0.0,0.0,0.0,-1.0
1420555626,1420555438,0.011542112,-0.033264846,0.04390879,0.67857677,0.0,0.0,0.0,-1.0
1420660429,1420660238,0.013040444,-0.025565,0.04220899,0.6723274,0.0,0.0,0.0,-1.0
1420760384,1420760238,0.009826937,-0.0100687975,0.043062594,0.6780581,0.0,0.0,0.0,-1.0
1420864432,1420864241,0.0051176157,-0.029589633,0.047929585,0.6774884,0.0,0.0,0.0,-1.0
1420964426,1420964238,0.0077239,-0.025449287,0.044836447,0.6751306,0.0,0.0,0.0,-1.0
1421065243,1421065039,0.0040009175,-0.032471336,0.047885314,0.6783273,0.0,0.0,0.0,-1.0
1421165223,1421165039,0.009905478,-0.030688165,0.047111407,0.67605126,0.0,0.0,0.0,-1.0
1421269274,1421269073,0.0008661809,-0.042679552,0.047170952,0.6800515,0.0,0.0,0.0,-1.0
1421369234,1421369038,-0.00046464778,-0.03432812,0.050147884,0.67705315,0.0,0.0,0.0,-1.0
1421473234,1421473038,0.0059017027,-0.014915947,0.051322155,0.6798603,0.0,0.0,0.0,-1.0
1421574113,1421573838,0.0038105203,-0.028509956,0.050992724,0.6787797,0.0,0.0,0.0,-1.0
1421674030,1421673841,-0.0010586171,-0.019338688,0.05003775,0.67973804,0.0,0.0,0.0,-1.0
1421778042,1421777841,-0.00048060334,-0.022845063,0.05160962,0.6792621,0.0,0.0,0.0,-1.0
1421877976,1421877838,0.012014879,-0.038173568,0.052431714,0.67795664,0.0,0.0,0.0,-1.0
1421978821,1421978639,-0.005163949,-0.0234721,0.050223146,0.68055767,0.0,0.0,0.0,-1.0
1422078784,1422078638,0.0002527684,-0.03066914,0.052521493,0.67603743,0.0,0.0,0.0,-1.0
1422182882,1422182689,0.0031305186,-0.036741294,0.04761812,0.6754216,0.0,0.0,0.0,-1.0
1422282827,1422282638,0.00054592395,-0.02915024,0.04537315,0.67906123,0.0,0.0,0.0,-1.0
1422383644,1422383440,0.000121813384,-0.040334143,0.047237158,0.67423666,0.0,0.0,0.0,-1.0
1422487644,1422487440,0.0025146757,-0.0387757,0.042711932,0.67378265,0.0,0.0,0.0,-1.0
1422587583,1422587438,0.001134177,-0.028973076,0.041770045,0.6792042,0.0,0.0,0.0,-1.0
1422691587,1422691438,0.032219153,-0.010323428,0.040842503,0.6777669,0.0,0.0,0.0,-1.0
1422792403,1422792238,0.009837019,-0.03906199,0.040282648,0.6836388,0.0,0.0,0.0,-1.0
1422892422,1422892241,0.002283562,-0.036438223,0.04098388,0.6802935,0.0,0.0,0.0,-1.0
1422992373,1422992240,0.0058774943,-0.02785061,0.03992435,0.68027633,0.0,0.0,0.0,-1.0
1423096445,1423096245,0.009390688,-0.032135457,0.040065892,0.6777128,0.0,0.0,0.0,-1.0
1423196391,1423196238,0.012155367,-0.026089203,0.040245455,0.6785951,0.0,0.0,0.0,-1.0
1423297201,1423297058,0.009871005,-0.033644978,0.039381787,0.6766058,0.0,0.0,0.0,-1.0
1423401185,1423401038,0.005563883,-0.04636307,0.039465383,0.67847085,0.0,0.0,0.0,-1.0
1423501231,1423501039,0.005580055,-0.053789284,0.04065798,0.6712688,0.0,0.0,0.0,-1.0
1423605352,1423605059,0.0112691205,-0.037171885,0.04096136,0.6776843,0.0,0.0,0.0,-1.0
1423706021,1423705838,0.0038983892,-0.029258944,0.042342056,0.6770152,0.0,0.0,0.0,-1.0
1423805984,1423805839,0.007279544,-0.03450794,0.038226258,0.67776155,0.0,0.0,0.0,-1.0
1423905988,1423905838,0.0028407704,-0.04980788,0.041329566,0.6730844,0.0,0.0,0.0,-1.0
1424010026,1424009839,0.003894439,-0.037788477,0.036861423,0.6731118,0.0,0.0,0.0,-1.0
1424110828,1424110638,0.0054223854,-0.037242282,0.036181938,0.6747173,0.0,0.0,0.0,-1.0
1424211041,1424210639,0.0040623145,-0.039876465,0.037491713,0.67495626,0.0,0.0,0.0,-1.0
1424314829,1424314638,0.0034716236,-0.036074363,0.037273288,0.6743502,0.0,0.0,0.0,-1.0
1424414822,1424414638,0.011669217,-0.021667292,0.03492024,0.6746955,0.0,0.0,0.0,-1.0
1424515629,1424515439,0.005130217,-0.037536416,0.031269893,0.67602843,0.0,0.0,0.0,-1.0
1424619627,1424619441,0.0029169063,-0.02665013,0.0346044,0.6763548,0.0,0.0,0.0,-1.0
1424719622,1424719438,0.0065677487,-0.033462234,0.03509387,0.6787118,0.0,0.0,0.0,-1.0
1424819645,1424819438,0.0061299936,-0.037774228,0.034196995,0.6792358,0.0,0.0,0.0,-1.0
1424924427,1424924239,0.0037037376,-0.02900033,0.031956792,0.677506,0.0,0.0,0.0,-1.0
1425024434,1425024238,-0.0012586367,-0.04018322,0.033677194,0.6770834,0.0,0.0,0.0,-1.0
1425124428,1425124238,0.0016298755,-0.037602443,0.036852047,0.6775699,0.0,0.0,0.0,-1.0
1425228436,1425228238,-0.009634312,-0.04430947,0.031409472,0.6725033,0.0,0.0,0.0,-1.0
1425328384,1425328238,0.0024405718,-0.03165397,0.032259148,0.67874575,0.0,0.0,0.0,-1.0
1425429230,1425429038,0.011063973,-0.02998847,0.035187524,0.6799373,0.0,0.0,0.0,-1.0
1425533240,1425533038,0.0077265874,-0.04877519,0.034109954,0.67419577,0.0,0.0,0.0,-1.0
1425633228,1425633038,0.005149165,-0.035770006,0.035130218,0.6755352,0.0,0.0,0.0,-1.0
1425733979,1425733839,0.005819915,-0.03781738,0.034224927,0.6778595,0.0,0.0,0.0,-1.0
1425838037,1425837838,0.004559862,-0.035070457,0.031791996,0.6778233,0.0,0.0,0.0,-1.0
1425938029,1425937840,0.013923533,-0.04475028,0.031171,0.6800045,0.0,0.0,0.0,-1.0
1426038030,1426037841,0.014819603,-0.04220359,0.03115767,0.6738144,0.0,0.0,0.0,-1.0
1426142030,1426141838,0.0026596515,-0.05027883,0.032734245,0.67677283,0.0,0.0,0.0,-1.0
1426246822,1426246639,0.00292828,-0.03358031,0.029484432,0.67587024,0.0,0.0,0.0,-1.0
1426346827,1426346638,-0.0015386513,-0.03277444,0.028445747,0.67974937,0.0,0.0,0.0,-1.0
1426446824,1426446638,0.007383611,-0.04773545,0.02969727,0.67901725,0.0,0.0,0.0,-1.0
1426550778,1426550638,0.005764988,-0.030321077,0.026132151,0.67899233,0.0,0.0,0.0,-1.0
1426651632,1426651439,0.0028656917,-0.048055302,0.026147496,0.68379676,0.0,0.0,0.0,-1.0
1426751639,1426751438,0.012706221,-0.04798269,0.026479762,0.67708105,0.0,0.0,0.0,-1.0
1426855621,1426855438,0.02400238,-0.034054115,0.022558104,0.6786532,0.0,0.0,0.0,-1.0
1426955627,1426955438,0.010609454,-0.044431027,0.025454003,0.6851599,0.0,0.0,0.0,-1.0
1427059643,1427059439,0.0051597557,-0.039633445,0.022932867,0.67565036,0.0,0.0,0.0,-1.0
1427160426,1427160238,-0.00075066113,-0.036395885,0.025053447,0.6834913,0.0,0.0,0.0,-1.0
