timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
1421166248,4,1686.121,1726.3066,1629.971,1650.5448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421269374,4,1687.5016,1730.6097,1622.3198,1663.713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421369349,4,1692.2792,1725.8022,1621.612,1656.0553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421474932,4,1701.5234,1722.132,1635.5149,1644.4385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421574260,4,1694.8429,1726.8385,1627.2253,1651.6765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421674140,4,1701.7949,1719.8912,1630.6941,1650.8864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421778153,4,1700.5404,1722.68,1627.8112,1650.9023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421878045,4,1686.4298,1736.1139,1624.9196,1650.8153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1421980122,4,1702.4845,1720.6086,1627.06,1655.4083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422078855,4,1694.6857,1725.2968,1621.4059,1651.5165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422183182,4,1686.3922,1725.8634,1622.8259,1656.0989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422282927,4,1692.4052,1721.8029,1629.4232,1657.7401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422383931,4,1685.007,1725.0564,1618.9956,1658.8037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422487929,4,1681.1085,1721.9839,1623.8013,1659.6978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422587652,4,1689.7797,1719.5844,1632.4243,1659.9835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422691662,4,1681.9691,1724.0841,1656.6849,1635.0093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422792472,4,1682.5413,1730.9489,1635.8837,1664.815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422892526,4,1685.7278,1724.0604,1630.6111,1664.4225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1422993130,4,1687.4459,1720.835,1637.3702,1659.1226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423096544,4,1681.8906,1722.9995,1635.0947,1657.611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423196459,4,1684.2583,1722.1185,1639.9479,1653.7417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423297277,4,1679.652,1722.7307,1634.2893,1657.8243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423401260,4,1676.8528,1728.2579,1627.1093,1667.4984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423501334,4,1668.9624,1727.7351,1617.5652,1665.2899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423605452,4,1679.0748,1727.029,1632.8848,1658.5272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423706136,4,1687.1381,1719.9622,1631.7184,1656.8241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423806909,4,1680.5077,1721.8752,1634.1974,1661.1521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1423906056,4,1674.03,1726.1495,1618.9808,1665.476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424010138,4,1676.3492,1717.6133,1628.5985,1662.152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424110928,4,1676.5115,1718.7474,1631.2247,1662.7249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424211184,4,1676.965,1720.4622,1628.498,1663.9523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424314929,4,1678.5621,1717.7107,1629.8163,1662.0914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424414926,4,1680.2302,1713.2317,1642.8939,1652.7915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424515729,4,1673.9899,1716.2278,1635.2908,1667.3712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424620879,4,1683.0365,1712.3064,1637.478,1660.9727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424719725,4,1679.8501,1719.4778,1637.2205,1663.8446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424821100,4,1677.6715,1721.1344,1635.864,1667.1903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1424925904,4,1680.4363,1712.8116,1639.3633,1664.4056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425024534,4,1678.2657,1716.7991,1629.8716,1670.897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425125703,4,1680.6764,1719.5144,1630.697,1666.308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425228536,4,1675.5756,1709.9022,1622.0648,1675.4666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425328453,4,1680.8275,1714.5793,1638.0807,1667.0005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425429339,4,1680.2675,1720.9073,1641.9576,1660.692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425533350,4,1667.847,1723.781,1627.7421,1668.378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425634196,4,1677.2118,1717.7197,1633.127,1663.4401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425734047,4,1676.8597,1720.0585,1634.7063,1666.3821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425838145,4,1677.1146,1716.3467,1637.12,1667.3239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1425938802,4,1668.7808,1726.8649,1638.9249,1669.4419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426038139,4,1665.2554,1721.7056,1636.3053,1663.4141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426142140,4,1670.4518,1722.8582,1627.2567,1674.3973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426247960,4,1675.6775,1711.8191,1637.2981,1667.6421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426346928,4,1680.2756,1711.1975,1638.9285,1672.8967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426448100,4,1668.8176,1723.3827,1634.5509,1674.4972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426550847,4,1675.7255,1711.4489,1644.8474,1669.1567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426651734,4,1671.7563,1722.1655,1637.9868,1682.7222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426751743,4,1662.4531,1722.5321,1637.96,1672.8818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426855723,4,1662.1113,1719.5844,1654.2911,1664.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1426955727,4,1670.186,1724.6733,1645.0533,1678.535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427059931,4,1666.8368,1711.1798,1639.8386,1673.9658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427160499,4,1678.3378,1713.6249,1642.5199,1679.2931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427261231,4,1670.1573,1717.0316,1636.1001,1686.5032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427360449,4,1662.6133,1717.2692,1630.4828,1679.8721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427464536,4,1674.079,1716.2195,1635.5867,1680.2085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427565911,4,1672.0349,1711.216,1632.3948,1676.2212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427665278,4,1672.593,1725.371,1628.3737,1681.6389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427769334,4,1669.6409,1723.6135,1629.1921,1680.4595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427870046,4,1677.9099,1724.178,1636.9993,1674.1417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1427970051,4,1713.0443,1706.8734,1642.296,1670.6871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428075056,4,1678.5293,1720.3582,1628.4652,1674.525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428174137,4,1677.6907,1724.8202,1627.7655,1674.5837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428275264,4,1677.3086,1724.1915,1625.8811,1678.2062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428380051,4,1674.3693,1716.5189,1634.871,1672.0177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428478845,4,1668.7689,1724.7108,1626.4862,1678.7561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428580033,4,1676.5883,1722.9723,1629.3945,1682.0255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428682924,4,1677.4108,1719.7566,1635.5917,1677.1008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428783679,4,1676.4547,1714.0337,1644.6315,1670.1453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428883647,4,1668.1783,1717.9476,1633.2358,1677.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1428987724,4,1673.5918,1719.1992,1636.0404,1675.9474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429087652,4,1674.6064,1713.1276,1637.9962,1674.4994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429188529,4,1680.9014,1711.3362,1636.3173,1675.7245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429292544,4,1675.812,1708.9698,1642.4617,1665.0968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429393111,4,1668.3839,1715.1791,1638.5466,1667.6038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429492528,4,1668.5269,1722.0106,1631.067,1674.9458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429596473,4,1680.0503,1711.9181,1640.942,1665.3846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429697344,4,1677.6951,1707.5424,1642.8401,1665.1788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429797369,4,1665.4812,1715.1084,1624.7758,1676.7004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1429902888,4,1671.6904,1716.8815,1638.0133,1676.6866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430005354,4,1679.073,1719.3306,1641.7598,1671.0338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430106135,4,1681.5254,1715.6755,1641.0045,1667.9791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430206590,4,1673.7969,1720.8827,1639.3068,1674.8888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430410161,4,1684.7319,1712.1416,1643.2838,1667.8691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430510928,4,1677.2617,1715.053,1638.1245,1666.9763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430614930,4,1678.82,1716.5165,1633.5126,1669.2631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1430716556,4,1662.7759,1723.3004,1600.9492,1693.8044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431019645,4,1684.3882,1709.2488,1649.4878,1664.6917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431119925,4,1672.0491,1717.1943,1640.6073,1674.1096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431223778,4,1679.7761,1708.4366,1650.1423,1667.1703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431323727,4,1658.6381,1716.1259,1654.422,1665.6105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431424533,4,1676.5316,1724.6334,1648.7908,1682.5101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431529686,4,1674.0911,1710.3517,1642.9968,1678.5873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431628636,4,1670.6375,1716.3538,1634.2466,1676.9219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431730137,4,1676.6343,1713.5077,1636.8137,1671.9905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431833329,4,1670.8668,1723.0359,1629.1365,1679.8573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1431933340,4,1676.0284,1715.5295,1629.4973,1668.872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432034208,4,1689.7112,1703.1184,1646.3313,1660.4391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432137333,4,1673.6588,1704.9789,1632.5095,1672.3828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432238145,4,1675.7124,1707.8221,1634.7261,1666.2668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432338137,4,1673.7986,1713.8707,1636.8922,1680.566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432442137,4,1669.7999,1707.765,1626.5968,1687.3088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432542929,4,1665.5658,1707.994,1638.2277,1681.9937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432643125,4,1660.6213,1700.8104,1639.3014,1675.9435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432746924,4,1658.8629,1714.6831,1659.0568,1678.1072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432847795,4,1646.1561,1701.2081,1643.9055,1682.4363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1432946930,4,1653.3975,1701.8295,1641.4797,1681.9791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433051730,4,1652.88,1692.47,1643.5964,1677.7477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433156834,4,1652.124,1695.8671,1656.096,1678.0208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433255645,4,1657.0758,1694.9528,1653.3776,1684.6042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433359733,4,1645.5198,1703.8187,1650.169,1687.6937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433460451,4,1655.98,1704.8564,1650.6959,1683.3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433560531,4,1683.9574,1690.6526,1667.9094,1697.1106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433661921,4,1658.5919,1698.9427,1648.3191,1696.555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433764530,4,1654.1565,1714.624,1654.843,1686.7976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433865336,4,1673.4794,1702.5155,1655.9849,1687.8573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1433965357,4,1657.542,1702.6373,1655.9396,1684.6604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434069254,4,1660.5251,1702.4612,1667.0977,1680.2555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434169338,4,1651.1075,1704.4796,1657.1888,1686.9424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434269255,4,1662.867,1698.5219,1655.8655,1685.8594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434374136,4,1652.372,1709.3246,1641.3192,1691.3004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434474150,4,1661.5786,1702.7004,1658.0992,1684.1305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434574147,4,1656.6315,1703.8098,1651.2639,1690.205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434678935,4,1659.2152,1700.1606,1656.6992,1690.8069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434778924,4,1660.8073,1703.053,1656.0498,1687.744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434878927,4,1655.2256,1696.9491,1650.7471,1685.9158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1434982866,4,1666.4409,1710.8412,1679.058,1668.4471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435082845,4,1660.2521,1702.8024,1650.6461,1676.9509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435183730,4,1670.6918,1708.7103,1648.7198,1679.0563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435288603,4,1675.103,1692.8403,1627.13,1694.5566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435387736,4,1682.8309,1702.1826,1644.3575,1676.4733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435488599,4,1677.1638,1708.8127,1640.5597,1669.3502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435592549,4,1673.4937,1707.9451,1637.9315,1667.0763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435692459,4,1673.4381,1717.7233,1635.176,1665.3606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435792528,4,1678.1841,1718.056,1628.6514,1669.3792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435896527,4,1676.5167,1715.4537,1634.3519,1664.5052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1435997264,4,1672.6093,1718.7823,1629.5697,1665.8064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436097266,4,1670.5728,1725.7416,1618.8507,1668.9539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436201340,4,1681.7891,1725.1302,1626.0835,1664.2765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436302760,4,1680.4426,1721.6659,1625.9359,1664.1394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436402138,4,1677.688,1723.822,1628.8256,1660.469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436506066,4,1683.6216,1721.1193,1636.1262,1654.527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436606148,4,1682.9325,1720.9092,1632.3044,1663.6547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436706135,4,1673.9757,1726.494,1623.3112,1663.8574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436807770,4,1678.5199,1728.0646,1626.7751,1661.1854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1436910922,4,1693.3931,1719.3478,1642.8542,1647.764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437010910,4,1683.9315,1723.4579,1636.5944,1655.3075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437115949,4,1680.881,1724.7485,1631.2015,1661.1173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437215744,4,1674.2115,1740.1948,1620.2142,1672.3585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437316473,4,1679.7988,1733.0253,1632.968,1656.537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437419653,4,1695.2424,1725.6282,1637.9073,1649.9265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437519650,4,1691.3971,1729.1991,1626.8386,1653.1437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437619725,4,1697.3572,1730.5288,1631.5985,1649.456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437720543,4,1689.9746,1738.7224,1623.7344,1651.263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437824455,4,1692.7424,1742.3628,1617.699,1653.075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1437924458,4,1701.3337,1737.3729,1625.6678,1648.154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438028538,4,1701.5422,1738.2317,1628.9076,1639.9928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438129283,4,1696.6283,1748.2612,1616.008,1647.0757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438229332,4,1692.9569,1746.9178,1620.8513,1648.2917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438329352,4,1704.4834,1735.1887,1625.3839,1639.5677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438434579,4,1696.562,1738.7963,1617.2294,1648.2928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438534045,4,1695.45,1739.9116,1613.7529,1647.0048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438635296,4,1696.6006,1723.8665,1616.8079,1656.7235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438738137,4,1687.4819,1741.2538,1620.8651,1658.8452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438838140,4,1684.9933,1736.2151,1622.0818,1658.6996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1438939036,4,1675.7814,1742.2031,1632.355,1654.7307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439042933,4,1687.3899,1725.986,1639.8011,1656.1833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439143481,4,1680.6569,1721.9095,1638.1841,1661.5756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439243095,4,1682.7881,1712.3867,1642.0444,1660.4519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439347725,4,1663.5704,1724.56,1630.7354,1675.8735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439448625,4,1671.6567,1719.9882,1640.5695,1670.4285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439547734,4,1678.5366,1706.7656,1657.5737,1666.936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439651728,4,1664.9069,1713.2585,1645.316,1674.1643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1439752531,4,1674.5566,1702.4673,1654.6659,1672.1182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
