timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
1458440541,4,1696.4697,1714.6246,1633.0955,1658.6442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458546186,4,1695.6014,1709.5621,1643.0282,1653.1853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458645333,4,1689.0455,1713.379,1634.6085,1658.1309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458745360,4,1697.6859,1715.9944,1637.9841,1660.9794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458950135,4,1689.8999,1712.9489,1622.6853,1664.6658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459050159,4,1691.7224,1716.9431,1628.9485,1660.7954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459154142,4,1704.4116,1711.3174,1636.9058,1651.3944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459254960,4,1695.9229,1716.3162,1627.9508,1659.6276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459355369,4,1702.9238,1714.8047,1626.952,1664.1533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459558984,4,1710.5245,1703.2343,1639.785,1641.1836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459659724,4,1703.0645,1732.0808,1623.5955,1670.2332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459763729,4,1709.4116,1733.0071,1610.579,1661.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459864903,4,1718.0365,1732.0325,1603.5339,1652.7786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459963928,4,1706.9388,1744.0773,1588.4016,1657.1812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460064541,4,1706.2649,1749.9414,1595.5466,1648.893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460169540,4,1715.6848,1752.9015,1598.0002,1638.9037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460268531,4,1705.6924,1759.5558,1591.7924,1638.367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460372549,4,1744.2446,1725.2645,1594.1934,1632.3412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460473336,4,1738.7119,1749.4995,1595.1233,1637.328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460573334,4,1731.6671,1761.2783,1586.6519,1634.5569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460673337,4,1729.102,1756.2362,1584.7125,1628.8925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460777373,4,1722.2737,1763.3799,1584.9366,1634.3632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460878999,4,1739.285,1745.0688,1585.9966,1623.0961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460978147,4,1728.7874,1750.119,1576.8912,1631.9202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461082147,4,1740.8103,1739.072,1590.7637,1630.7275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461182584,4,1740.5516,1740.6064,1585.22,1632.9641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461282927,4,1732.5366,1746.043,1584.9827,1644.1322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461386848,4,1734.126,1737.819,1587.4125,1648.3177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461486925,4,1723.7302,1736.4646,1589.9009,1653.7812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461586927,4,1716.9067,1735.5247,1600.9261,1654.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461692632,4,1725.3434,1727.3612,1617.1749,1654.7771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461791913,4,1716.6437,1722.4335,1616.0432,1659.0922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461891733,4,1707.9877,1722.132,1624.0813,1665.7787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461996442,4,1702.5859,1716.5687,1627.1752,1662.8477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462096528,4,1699.097,1711.4556,1624.9801,1668.6758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462198207,4,1704.1636,1709.595,1627.9243,1669.4253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462300531,4,1701.9982,1710.2245,1634.1952,1664.6383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462400532,4,1697.6246,1713.8658,1625.1191,1668.3784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462501334,4,1692.2983,1709.3374,1617.4677,1674.3759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462605334,4,1695.8159,1715.7671,1616.631,1674.4862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462705343,4,1702.5172,1713.6553,1626.7328,1665.5533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462805279,4,1705.241,1710.2246,1630.7428,1663.4858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462910249,4,1700.5896,1715.1674,1618.1776,1674.2432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463014111,4,1695.2413,1719.0825,1627.0203,1667.4994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463114149,4,1686.9941,1723.0253,1619.5477,1673.2577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463218148,4,1694.4142,1720.5586,1626.4086,1668.1401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463318856,4,1694.3147,1714.2877,1629.0437,1673.4042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463418925,4,1689.6552,1711.1575,1619.8599,1678.0902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463518928,4,1694.1034,1701.6003,1641.3007,1666.2703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463622924,4,1699.6401,1701.8817,1640.5062,1669.0669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463723725,4,1694.7445,1699.7563,1640.8501,1668.4283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463823842,4,1682.895,1714.1615,1633.4762,1675.266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464027684,4,1679.2439,1716.0316,1633.424,1679.5502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464128528,4,1683.0413,1711.9742,1632.1141,1674.0044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464232529,4,1691.7161,1706.8947,1631.8301,1679.6046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464332529,4,1686.5468,1718.1321,1623.6888,1675.8689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464433422,4,1697.1449,1713.0746,1637.9093,1666.0988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464537332,4,1688.4282,1713.4374,1619.9473,1675.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464638225,4,1677.9198,1732.8938,1634.6808,1661.5238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464737354,4,1702.865,1719.8467,1640.6079,1661.1237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464842158,4,1694.2234,1718.9044,1627.1788,1666.3174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464947280,4,1694.8615,1717.9242,1621.1995,1671.5236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465046135,4,1681.2999,1717.0746,1608.1653,1668.6077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465150148,4,1684.8445,1715.1023,1615.0876,1664.7543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465251088,4,1670.2689,1713.0879,1593.7758,1656.4414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465354925,4,1672.4154,1702.2625,1598.7761,1651.5978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465455810,4,1694.0822,1714.202,1618.7533,1658.2878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465558929,4,1685.4258,1720.8702,1616.2941,1671.6709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465659647,4,1682.3485,1723.0195,1612.3344,1663.4432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465760576,4,1690.7136,1723.2849,1618.7478,1667.2693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465863724,4,1684.9844,1724.6168,1605.0629,1670.8715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465963725,4,1692.5148,1717.0718,1618.1052,1657.0316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466064527,4,1687.9695,1722.0898,1614.3287,1661.5458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466168541,4,1693.7555,1719.0602,1611.8066,1667.1058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466268458,4,1695.4873,1723.1624,1602.2938,1668.1384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466368527,4,1693.3527,1730.1509,1598.5969,1668.6014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466469342,4,1701.0138,1727.1046,1608.1583,1666.2102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466573931,4,1698.864,1724.9608,1609.6188,1665.4551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466673340,4,1698.5449,1734.6754,1595.5851,1681.5564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466774185,4,1706.3267,1733.6305,1609.5867,1671.3356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466878141,4,1725.8381,1712.2208,1619.7118,1649.9329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466978136,4,1722.562,1719.7004,1611.5671,1652.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467083223,4,1709.6104,1723.9558,1606.3398,1657.4822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467183108,4,1705.081,1725.2511,1603.5631,1660.3167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467282854,4,1700.8566,1729.5364,1600.3076,1662.1481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467383120,4,1700.319,1729.9569,1601.5812,1665.2155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467486885,4,1711.1292,1724.037,1605.4264,1665.4595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467588922,4,1702.3667,1730.215,1604.0361,1666.273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467687731,4,1702.6519,1728.7212,1607.3231,1668.923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467791748,4,1701.7192,1719.4843,1610.5963,1666.1405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467891655,4,1700.33,1717.4694,1611.0923,1667.4948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1467992528,4,1710.1588,1710.6383,1621.211,1666.1078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468097679,4,1701.823,1710.2292,1626.6436,1663.4115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468196645,4,1702.9341,1715.2415,1617.732,1675.6017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468300523,4,1708.121,1706.2769,1631.3788,1661.874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468402787,4,1698.4974,1709.2509,1616.5513,1670.9347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468501337,4,1697.4883,1710.7896,1615.2211,1674.4962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468601283,4,1703.8304,1716.2987,1614.5132,1666.2914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468707289,4,1700.3557,1706.3655,1622.9374,1665.4365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468810136,4,1702.7397,1708.6976,1616.7865,1667.2969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1468910141,4,1712.7516,1699.4792,1620.8231,1665.0527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469014712,4,1703.4066,1714.7593,1610.9907,1678.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469114254,4,1698.8077,1714.8752,1613.7167,1675.1144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469215848,4,1698.2888,1704.4281,1629.6862,1671.0065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469314925,4,1694.9601,1704.1161,1628.0266,1673.1688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469418888,4,1704.5007,1698.9797,1639.5674,1666.0508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469518926,4,1680.6259,1705.81,1633.3798,1685.1552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469619733,4,1688.2317,1699.543,1633.6412,1680.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469723740,4,1682.1598,1697.6649,1642.52,1676.4856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469829237,4,1682.2168,1695.5433,1641.8157,1687.0465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1469927651,4,1681.0908,1697.5503,1647.0298,1687.248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470032543,4,1684.84,1690.5168,1643.0781,1690.2863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470132449,4,1687.3,1692.1069,1648.2874,1683.291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470232535,4,1673.315,1705.7115,1636.8245,1696.6578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470333332,4,1682.201,1698.7887,1646.0305,1686.0408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470437289,4,1680.4285,1696.3702,1643.383,1680.3485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470537336,4,1675.5939,1702.8904,1647.6285,1688.9951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470641340,4,1677.6647,1699.3712,1647.0128,1685.5485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470742136,4,1662.8029,1705.0823,1637.1449,1696.1824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470843527,4,1674.3439,1702.2896,1649.6555,1691.1931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1470946145,4,1681.6467,1683.1205,1654.8256,1684.0583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471046135,4,1662.1757,1701.21,1648.2384,1696.6709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471146931,4,1676.7546,1687.5903,1659.0099,1689.1592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471246925,4,1664.327,1696.5912,1650.8872,1699.9944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471350930,4,1661.4103,1694.4713,1653.2151,1699.1691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471450925,4,1675.9906,1678.0032,1658.6011,1685.6376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471551730,4,1667.3463,1681.0485,1651.3291,1688.6771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471656578,4,1670.1741,1686.6761,1642.2283,1699.5983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471755654,4,1663.4414,1697.4298,1641.6348,1695.3901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471859730,4,1672.6912,1689.7683,1653.7108,1683.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1471960450,4,1661.4269,1696.486,1638.3759,1699.5814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472060453,4,1668.928,1688.9484,1648.5812,1683.856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472161714,4,1659.4121,1692.2693,1638.9626,1694.5089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472365336,4,1669.0302,1679.4692,1641.5479,1680.4546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472465370,4,1661.5594,1679.398,1643.2732,1669.043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472569332,4,1665.6965,1689.073,1631.7318,1676.116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472669260,4,1664.5536,1684.2964,1632.9843,1673.7651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472770144,4,1654.96,1686.1735,1612.8231,1680.0522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472874130,4,1652.5803,1686.9512,1611.1459,1673.1566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1472974150,4,1655.1213,1677.1632,1618.0863,1665.0609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473074933,4,1664.0328,1673.7704,1620.2758,1661.9491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473178945,4,1648.607,1678.394,1614.9148,1656.9113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473278853,4,1661.0183,1668.5183,1625.972,1653.0753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473378916,4,1656.2346,1671.9191,1627.117,1663.5471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473485538,4,1649.6328,1672.7534,1618.5548,1669.6051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473587931,4,1630.4059,1660.2404,1609.469,1656.204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473687645,4,1645.9279,1662.7737,1623.0392,1670.5868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473791745,4,1646.606,1663.3472,1615.6251,1665.722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473892528,4,1647.4114,1666.2167,1627.8236,1658.5901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1473992533,4,1652.2263,1654.0972,1615.196,1657.8748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474092545,4,1655.4569,1647.6543,1612.3796,1648.6741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474196541,4,1640.1523,1663.7898,1600.8549,1643.7217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474297890,4,1628.8295,1678.087,1576.4462,1646.6108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474397358,4,1637.1605,1692.2635,1585.9755,1643.5175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474501336,4,1652.8938,1672.9868,1582.5972,1637.2457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474601334,4,1645.56,1672.985,1565.1422,1633.294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474702135,4,1636.8384,1674.871,1570.372,1625.9633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474806139,4,1640.1501,1663.2256,1566.7548,1627.9539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1474906188,4,1640.9132,1657.8157,1574.5149,1616.1903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475006927,4,1638.1646,1650.9866,1551.1039,1626.456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475110929,4,1607.0231,1670.969,1550.1849,1619.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475210927,4,1616.8157,1655.7802,1557.3478,1602.1272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475310937,4,1430.6475,1503.0298,1413.0206,1380.642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475416603,4,1302.4899,1403.0176,1247.3386,1300.4227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475515720,4,1248.6846,1230.0592,1273.761,1353.3201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475616637,4,1200.0,1297.8027,1231.2411,1351.1176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475719644,4,1200.0,1297.0201,1221.5365,1361.6295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475820586,4,1200.0,1217.1427,1313.2667,1349.5906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1475920452,4,1200.0,1209.3068,1308.5968,1362.0964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476024539,4,1200.0,1210.4248,1307.2045,1362.3707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476124534,4,1200.0,1210.2294,1306.34,1363.4308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476225259,4,1200.0,1222.2767,1305.3121,1352.4111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476325333,4,1200.0,1207.4408,1305.4421,1367.1171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476429906,4,1200.0,1211.8042,1306.1292,1362.0665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476529331,4,1200.0,1214.4259,1307.2076,1358.3665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476630971,4,1200.0,1216.0256,1305.9161,1358.0582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476734051,4,1200.0,1215.9982,1305.9888,1358.0131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476834140,4,1200.0,1210.568,1304.049,1365.383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1476935760,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1477038900,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1477139958,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1477238913,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1477343817,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1477444770,4,1190.0,1190.0,1190.0,1190.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
