timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1417819868,0.045462072,-0.012765601,-0.022870092,0.0,0.99965763,0.02265416,-0.006640588,-0.011286545,0.68672633,-1.0,1,0,0,0,0,0,0
1417919292,0.044923637,-0.013727229,-0.022870092,0.0,0.9996606,0.022379467,-0.007118199,-0.011277499,0.68624854,-1.0,1,0,0,0,0,0,0
1418020356,0.039588723,-0.013941751,-0.022870092,0.0,0.999716,0.0197116,-0.0071953223,-0.011294314,0.6812248,-1.0,1,0,0,0,0,0,0
1418124739,0.035929848,-0.014781779,-0.022870092,0.0,0.99974746,0.017877795,-0.007594555,-0.011299879,0.676889,-1.0,1,0,0,0,0,0,0
1418224451,0.03504995,-0.0128979385,-0.022870092,0.0,0.99976164,0.017448837,-0.0066478928,-0.011319798,0.67556137,-1.0,1,0,0,0,0,0,0
1418325118,0.03247171,-0.011021019,-0.022870092,0.0,0.99978864,0.016170831,-0.0056950375,-0.011343658,0.675443,-1.0,1,0,0,0,0,0,0
1418428532,0.031700555,-0.010534525,-0.022870092,0.0,0.9997961,0.015788138,-0.005447467,-0.011349724,0.67978704,-1.0,1,0,0,0,0,0,0
1418529235,0.03137995,-0.010438068,-0.022870092,0.0,0.9997989,0.01562842,-0.0053974283,-0.011351355,0.6795201,-1.0,1,0,0,0,0,0,0
1418629868,0.029582432,-0.012851382,-0.022870092,0.0,0.9998057,0.014715936,-0.006593648,-0.011338276,0.6786051,-1.0,1,0,0,0,0,0,0
1418733370,0.027138054,-0.010785262,-0.022870092,0.0,0.9998289,0.013505869,-0.005546908,-0.011360413,0.6800306,-1.0,1,0,0,0,0,0,0
1418833240,0.024838215,-0.008803635,-0.022870092,0.0,0.9998484,0.012367527,-0.004543181,-0.011379142,0.6790945,-1.0,1,0,0,0,0,0,0
1418934803,0.020248532,-0.0112359,-0.022870092,0.0,0.9998682,0.010059034,-0.005733031,-0.011377158,0.67976665,-1.0,1,0,0,0,0,0,0
1419038726,0.014970255,-0.011926669,-0.022870092,0.0,0.9998893,0.007416249,-0.0060483306,-0.01138964,0.6774562,-1.0,1,0,0,0,0,0,0
1419137666,0.0097745815,-0.010942301,-0.022870092,0.0,0.99990803,0.0048243175,-0.0055265846,-0.0114077525,0.6787816,-1.0,1,0,0,0,0,0,0
1419238365,0.0053045936,-0.0101822475,-0.022870092,0.0,0.9999183,0.0025938703,-0.005121079,-0.011421108,0.6797071,-1.0,1,0,0,0,0,0,0
1419343101,0.0007984959,-0.0058409683,-0.022870092,0.0,0.99993026,0.00036582505,-0.0029248542,-0.011433581,0.68559515,-1.0,1,0,0,0,0,0,0
1419442873,-0.0018572585,-0.005752246,-0.022870092,0.0,0.99993,-0.00096145243,-0.002865311,-0.011437414,0.6797306,-1.0,1,0,0,0,0,0,0
1419543036,-0.0031088893,-0.0024836299,-0.022870092,0.0,0.99993265,-0.0015685409,-0.0012239572,-0.0114367055,0.68118846,-1.0,1,0,0,0,0,0,0
1419646767,-0.006617474,-0.0011141611,-0.022870092,0.0,0.99992895,-0.003314884,-0.0005192064,-0.011436574,0.6798537,-1.0,1,0,0,0,0,0,0
1419748351,-0.008923452,0.0021662335,-0.022870092,0.0,0.9999241,-0.004449032,0.0011340538,-0.011429846,0.6813636,-1.0,1,0,0,0,0,0,0
1419847664,-0.0088435095,0.0015121035,-0.022870092,0.0,0.99992466,-0.004412805,0.0008065565,-0.01143134,0.6777865,-1.0,1,0,0,0,0,0,0
1419951624,-0.009707953,-0.0014722008,-0.022870092,0.0,0.9999225,-0.004862055,-0.0006805395,-0.011438234,0.6809994,-1.0,1,0,0,0,0,0,0
1420051571,-0.011284119,-0.004293498,-0.022870092,0.0,0.99991626,-0.0056661954,-0.0020820575,-0.011446701,0.68051475,-1.0,1,0,0,0,0,0,0
1420151670,-0.010719552,-0.0016584573,-0.022870092,0.0,0.99991983,-0.0053688805,-0.00076787476,-0.011439074,0.6792782,-1.0,1,0,0,0,0,0,0
1420256108,-0.010690389,-0.0036075606,-0.022870092,0.0,0.9999186,-0.005365437,-0.0017425149,-0.011444256,0.672586,-1.0,1,0,0,0,0,0,0
1420356804,-0.016440112,-0.004980461,-0.022870092,0.0,0.9998975,-0.008247876,-0.002395988,-0.011454843,0.67710614,-1.0,1,0,0,0,0,0,0
1420456419,-0.018490586,-0.0042374306,-0.022870092,0.0,0.9998894,-0.009268763,-0.0020127685,-0.011453869,0.677359,-1.0,1,0,0,0,0,0,0
1420557213,-0.020397875,-0.0024511607,-0.022870092,0.0,0.99988174,-0.0102121,-0.0011088154,-0.011446692,0.67541605,-1.0,1,0,0,0,0,0,0
1420661522,-0.01773325,-0.000837861,-0.022870092,0.0,0.99989516,-0.00887072,-0.00031749994,-0.011438061,0.6774736,-1.0,1,0,0,0,0,0,0
1420760852,-0.016909698,-0.0017942534,-0.022870092,0.0,0.9998984,-0.008464451,-0.0008003576,-0.011441968,0.6764138,-1.0,1,0,0,0,0,0,0
1420865258,-0.015291428,0.0013389935,-0.022870092,0.0,0.9999052,-0.007637483,0.0007568597,-0.011429341,0.6792507,-1.0,1,0,0,0,0,0,0
1420965542,-0.011989006,0.0008396603,-0.022870092,0.0,0.9999166,-0.0059892745,0.0004883406,-0.011432075,0.6788493,-1.0,1,0,0,0,0,0,0
1421066870,-0.01054309,-0.00040081254,-0.022870092,0.0,0.99992067,-0.0052734674,-0.00014011162,-0.011435695,0.68153554,-1.0,1,0,0,0,0,0,0
1421169985,-0.009495839,-0.0005397836,-0.022870092,0.0,0.9999233,-0.004750677,-0.00021557986,-0.011435952,0.6803245,-1.0,1,0,0,0,0,0,0
1421270117,-0.005021977,-0.003634668,-0.022870092,0.0,0.9999298,-0.002531598,-0.0017884959,-0.011439305,0.6800474,-1.0,1,0,0,0,0,0,0
1421370359,-0.0048789885,-0.0055288724,-0.022870092,0.0,0.99992776,-0.0024709336,-0.0027363487,-0.011441463,0.68094254,-1.0,1,0,0,0,0,0,0
1421474784,-0.004925045,-0.009689876,-0.022870092,0.0,0.9999197,-0.002517731,-0.004816429,-0.011446559,0.67817175,-1.0,1,0,0,0,0,0,0
1421575109,-0.0030496377,-0.011456236,-0.022870092,0.0,0.9999169,-0.0015901931,-0.0057102703,-0.01144333,0.67687345,-1.0,1,0,0,0,0,0,0
1421675117,-0.0036736818,-0.011655584,-0.022870092,0.0,0.99991584,-0.0019033276,-0.0058063646,-0.011445287,0.677275,-1.0,1,0,0,0,0,0,0
1421779127,-0.0037584163,-0.011222632,-0.022870092,0.0,0.999917,-0.0019432185,-0.0055894214,-0.011445141,0.6781257,-1.0,1,0,0,0,0,0,0
1421878464,0.007836183,-0.016549591,-0.022870092,0.0,0.99989307,0.0038230724,-0.008318897,-0.011401898,0.67711544,-1.0,1,0,0,0,0,0,0
1421980008,0.0058931373,-0.035020504,-0.022870092,0.0,0.9997776,0.002745705,-0.017541822,-0.011381406,0.6792827,-1.0,1,0,0,0,0,0,0
1422079538,0.0029866165,-0.042705234,-0.022870092,0.0,0.9997059,0.0012487257,-0.021366648,-0.011400297,0.67703515,-1.0,1,0,0,0,0,0,0
1422183875,4.7915713e-05,-0.042821825,-0.022870092,0.0,0.99970543,-0.00022085992,-0.021408152,-0.011431663,0.6755059,-1.0,1,0,0,0,0,0,0
1422283756,-0.00069889164,-0.04084318,-0.022870092,0.0,0.99972594,-0.00058285065,-0.02041484,-0.011439548,0.67693233,-1.0,1,0,0,0,0,0,0
1422384641,-0.002419086,-0.036108408,-0.022870092,0.0,0.9997707,-0.0014157012,-0.0180382,-0.01145476,0.675999,-1.0,1,0,0,0,0,0,0
1422488447,-0.0035044658,-0.03465289,-0.022870092,0.0,0.9997827,-0.0019499685,-0.017304383,-0.011463419,0.6784974,-1.0,1,0,0,0,0,0,0
1422588361,-0.0039597554,-0.032002117,-0.022870092,0.0,0.9998043,-0.0021624542,-0.015976662,-0.011464988,0.6741197,-1.0,1,0,0,0,0,0,0
1422692385,0.023440251,-0.018217804,-0.022870092,0.0,0.9998257,0.011614454,-0.009241562,-0.011326791,0.67597616,-1.0,1,0,0,0,0,0,0
1422792906,0.0026918314,-0.026030777,-0.022870092,0.0,0.99984926,0.0011968892,-0.0130295465,-0.011416301,0.6862744,-1.0,1,0,0,0,0,0,0
1422893743,0.004924329,-0.028551709,-0.022870092,0.0,0.9998301,0.0022985146,-0.014302542,-0.011398452,0.6787389,-1.0,1,0,0,0,0,0,0
1422992944,0.004731242,-0.028088162,-0.022870092,0.0,0.9998336,0.0022046454,-0.014069709,-0.011400417,0.6777965,-1.0,1,0,0,0,0,0,0
1423097326,0.004748006,-0.029009055,-0.022870092,0.0,0.999827,0.0022077458,-0.014530173,-0.011399132,0.67736846,-1.0,1,0,0,0,0,0,0
1423197664,0.005599813,-0.030121636,-0.022870092,0.0,0.9998178,0.002627192,-0.015091217,-0.011391291,0.67447984,-1.0,1,0,0,0,0,0,0
1423297700,0.006309275,-0.029277336,-0.022870092,0.0,0.9998231,0.0029867045,-0.014673184,-0.01138734,0.6769339,-1.0,1,0,0,0,0,0,0
1423401669,0.009060443,-0.025247592,-0.022870092,0.0,0.9998454,0.004385203,-0.012674304,-0.011376584,0.68004507,-1.0,1,0,0,0,0,0,0
1423502351,0.006949208,-0.023766672,-0.022870092,0.0,0.99985844,0.003338245,-0.011921938,-0.011392634,0.6791134,-1.0,1,0,0,0,0,0,0
1423606419,0.0056021167,-0.024348684,-0.022870092,0.0,0.999857,0.0026614568,-0.012205224,-0.011399807,0.67546976,-1.0,1,0,0,0,0,0,0
1423706840,0.0055754627,-0.023702044,-0.022870092,0.0,0.99986094,0.002651839,-0.0118817985,-0.011400917,0.6700137,-1.0,1,0,0,0,0,0,0
1423806806,0.0054283147,-0.02310636,-0.022870092,0.0,0.9998646,0.0025816907,-0.011583159,-0.011402638,0.67210674,-1.0,1,0,0,0,0,0,0
1423906499,0.004546251,-0.020046184,-0.022870092,0.0,0.9998821,0.002158251,-0.010048235,-0.01141141,0.67388934,-1.0,1,0,0,0,0,0,0
1424010859,0.0053183245,-0.022144506,-0.022870092,0.0,0.9998702,0.0025322163,-0.011101667,-0.011404617,0.6734623,-1.0,1,0,0,0,0,0,0
1424111691,0.0036676773,-0.02261759,-0.022870092,0.0,0.9998692,0.0017042896,-0.011328763,-0.011413309,0.6752322,-1.0,1,0,0,0,0,0,0
1424212511,0.0006070916,-0.02272847,-0.022870092,0.0,0.99987006,0.00017356142,-0.011366717,-0.01143061,0.6781785,-1.0,1,0,0,0,0,0,0
1424315907,-0.0011800455,-0.023422705,-0.022870092,0.0,0.99986583,-0.0007238576,-0.01170357,-0.011440921,0.67366683,-1.0,1,0,0,0,0,0,0
1424415386,-0.0014956301,-0.024266921,-0.022870092,0.0,0.99986064,-0.0008864512,-0.012123814,-0.0114430245,0.6694942,-1.0,1,0,0,0,0,0,0
1424516494,-0.0015692641,-0.02372128,-0.022870092,0.0,0.99986386,-0.00092014624,-0.01185061,-0.0114432955,0.67455107,-1.0,1,0,0,0,0,0,0
1424620727,-0.0013427984,-0.023585772,-0.022870092,0.0,0.9998648,-0.0008061546,-0.011784161,-0.011441916,0.67616117,-1.0,1,0,0,0,0,0,0
1424720322,-0.0011139693,-0.023494221,-0.022870092,0.0,0.9998654,-0.0006912324,-0.011739701,-0.011440549,0.6738425,-1.0,1,0,0,0,0,0,0
1424820917,-0.0018555028,-0.023426827,-0.022870092,0.0,0.9998655,-0.0010615643,-0.011701767,-0.011444875,0.67435133,-1.0,1,0,0,0,0,0,0
1424925730,0.00089345896,-0.02299363,-0.022870092,0.0,0.9998685,0.00031520988,-0.0115009155,-0.011428904,0.6762479,-1.0,1,0,0,0,0,0,0
1425025203,-0.00031342029,-0.02072927,-0.022870092,0.0,0.9998809,-0.0002752068,-0.01036198,-0.011435806,0.6779781,-1.0,1,0,0,0,0,0,0
1425125548,-0.0027867642,-0.01921952,-0.022870092,0.0,0.99988735,-0.0015031099,-0.009593042,-0.011447647,0.67351073,-1.0,1,0,0,0,0,0,0
1425229256,0.007017091,-0.017366182,-0.022870092,0.0,0.9998911,0.003408889,-0.0087224785,-0.0114038335,0.67566776,-1.0,1,0,0,0,0,0,0
1425328898,0.005586851,-0.015054983,-0.022870092,0.0,0.99990267,0.0027070858,-0.00755884,-0.011413402,0.68066806,-1.0,1,0,0,0,0,0,0
1425430279,0.006632345,-0.013825408,-0.022870092,0.0,0.9999055,0.003236826,-0.006950078,-0.011411538,0.6782272,-1.0,1,0,0,0,0,0,0
1425534339,0.005027707,-0.0133717405,-0.022870092,0.0,0.9999093,0.00243718,-0.0067141065,-0.0114177,0.6820256,-1.0,1,0,0,0,0,0,0
1425634034,0.0047304076,-0.013560036,-0.022870092,0.0,0.99990904,0.0022874651,-0.006806548,-0.011418467,0.6771667,-1.0,1,0,0,0,0,0,0
1425735263,0.0037211536,-0.011293596,-0.022870092,0.0,0.9999171,0.0017958549,-0.005667664,-0.01142409,0.67851454,-1.0,1,0,0,0,0,0,0
1425839151,0.0038155438,-0.008844578,-0.022870092,0.0,0.9999231,0.0018570595,-0.0044437917,-0.011426229,0.6750912,-1.0,1,0,0,0,0,0,0
1425938699,-0.0020496568,-0.02487482,-0.022870092,0.0,0.9998566,-0.0011668974,-0.012424551,-0.011446651,0.6847933,-1.0,1,0,0,0,0,0,0
1426039152,0.0018849323,-0.015353517,-0.022870092,0.0,0.9999048,0.0008545953,-0.007686954,-0.011427221,0.67861253,-1.0,1,0,0,0,0,0,0
1426143883,0.0025008367,-0.014098043,-0.022870092,0.0,0.9999091,0.0011697018,-0.007062794,-0.011425692,0.6747324,-1.0,1,0,0,0,0,0,0
1426247850,0.0029982387,-0.015571796,-0.022870092,0.0,0.9999033,0.0014099462,-0.0078024436,-0.011422766,0.6771423,-1.0,1,0,0,0,0,0,0
1426347645,0.0018410648,-0.017140925,-0.022870092,0.0,0.99989754,0.00082243804,-0.00858032,-0.011426484,0.6763906,-1.0,1,0,0,0,0,0,0
1426451663,0.00048173885,-0.01627997,-0.022870092,0.0,0.9999015,0.00014776767,-0.008142117,-0.011432456,0.6758423,-1.0,1,0,0,0,0,0,0
1426551773,0.0005891343,-0.014001555,-0.022870092,0.0,0.9999101,0.00021448887,-0.0070036305,-0.011432453,0.6783788,-1.0,1,0,0,0,0,0,0
1426652582,-0.0024846748,-0.032449923,-0.022870092,0.0,0.99980205,-0.0014276132,-0.01620897,-0.011453438,0.68678033,-1.0,1,0,0,0,0,0,0
1426752777,-0.0002692691,-0.016180119,-0.022870092,0.0,0.9999019,-0.0002271285,-0.008087903,-0.011435511,0.67722607,-1.0,1,0,0,0,0,0,0
1426856966,0.017897716,-0.017141502,-0.022870092,0.0,0.99985874,0.008849826,-0.008672065,-0.011357227,0.6826191,-1.0,1,0,0,0,0,0,0
1426956447,0.004447727,-0.016667109,-0.022870092,0.0,0.9998976,0.0021283478,-0.008358321,-0.01141584,0.6850156,-1.0,1,0,0,0,0,0,0
1427060609,0.0073478385,-0.014422936,-0.022870092,0.0,0.9999022,0.003591115,-0.0072528953,-0.011407931,0.67783535,-1.0,1,0,0,0,0,0,0
1427161253,0.0054008835,-0.017225329,-0.022870092,0.0,0.9998942,0.0026016792,-0.008642841,-0.0114110755,0.6793129,-1.0,1,0,0,0,0,0,0
1427261127,0.0038167636,-0.016740777,-0.022870092,0.0,0.99989796,0.0018124768,-0.008391549,-0.011418402,0.6784444,-1.0,1,0,0,0,0,0,0
1427361137,0.006269886,-0.017883549,-0.022870092,0.0,0.99989,0.0030323623,-0.008976873,-0.011406253,0.6819597,-1.0,1,0,0,0,0,0,0
1427465344,0.0044702003,-0.019014388,-0.022870092,0.0,0.99988717,0.0021261408,-0.009531963,-0.011413003,0.67690647,-1.0,1,0,0,0,0,0,0
1427565732,0.004519484,0.0032465523,-0.022870092,0.0,0.99993074,0.002278151,0.0015973254,-0.011438421,0.6825299,-1.0,1,0,0,0,0,0,0
1427666496,0.00049747084,-0.015945952,-0.022870092,0.0,0.99990284,0.00015754286,-0.007975213,-0.01143245,0.6857656,-1.0,1,0,0,0,0,0,0
1427770239,-0.0019009801,-0.014230167,-0.022870092,0.0,0.9999088,-0.0010317625,-0.0071036858,-0.011441265,0.68142134,-1.0,1,0,0,0,0,0,0
1427870519,0.00045954352,-0.014330478,-0.022870092,0.0,0.999909,0.00014781849,-0.0071673365,-0.011432857,0.6844967,-1.0,1,0,0,0,0,0,0
1427971049,-0.0016103745,-0.032125693,-0.022870092,0.0,0.9998052,-0.000988698,-0.016051892,-0.011446251,0.68937624,-1.0,1,0,0,0,0,0,0
1428074953,0.0019279878,-0.0298006,-0.022870092,0.0,0.99982333,0.00079344824,-0.014909789,-0.01141916,0.68326354,-1.0,1,0,0,0,0,0,0
1428174813,0.0037825068,-0.024296092,-0.022870092,0.0,0.99985933,0.0017520821,-0.012168555,-0.01141096,0.68090403,-1.0,1,0,0,0,0,0,0
1428275159,0.0044098445,-0.014632468,-0.022870092,0.0,0.9999056,0.0021210585,-0.007340885,-0.011418332,0.6791538,-1.0,1,0,0,0,0,0,0
1428379904,0.004017314,-0.011222928,-0.022870092,0.0,0.99991703,0.0019443271,-0.005634024,-0.011423325,0.6773337,-1.0,1,0,0,0,0,0,0
1428479296,0.0031435585,-0.006961701,-0.022870092,0.0,0.9999274,0.0015318635,-0.0034985843,-0.011429242,0.6798715,-1.0,1,0,0,0,0,0,0
1428579927,0.0012502378,-0.004086075,-0.022870092,0.0,0.99993235,0.00060171494,-0.0020500503,-0.011433493,0.6779906,-1.0,1,0,0,0,0,0,0
1428683816,0.0030435887,-0.006640908,-0.022870092,0.0,0.999928,0.0014837174,-0.0033376282,-0.011429669,0.67964655,-1.0,1,0,0,0,0,0,0
1428784142,0.0009044689,-0.0059380583,-0.022870092,0.0,0.99993014,0.00041825263,-0.0029740012,-0.011433403,0.6751952,-1.0,1,0,0,0,0,0,0
1428884656,0.0012651228,-0.0034145173,-0.022870092,0.0,0.99993294,0.0006129969,-0.0017143792,-0.011433698,0.6795065,-1.0,1,0,0,0,0,0,0
1428988774,0.00028551032,-0.0077060475,-0.022870092,0.0,0.9999272,9.8686345e-05,-0.003854395,-0.011434163,0.67859876,-1.0,1,0,0,0,0,0,0
1429088093,0.00013664472,-0.012419544,-0.022870092,0.0,0.99991536,-2.6904474e-06,-0.0062101074,-0.011434152,0.6783931,-1.0,1,0,0,0,0,0,0
1429189757,0.0005422206,-0.015586509,-0.022870092,0.0,0.9999043,0.00018197096,-0.007795765,-0.011432336,0.6815378,-1.0,1,0,0,0,0,0,0
1429293384,0.0012019589,-0.016566347,-0.022870092,0.0,0.9999002,0.00050620426,-0.008289408,-0.0114294235,0.6756384,-1.0,1,0,0,0,0,0,0
1429392925,0.0018555985,-0.013956838,-0.022870092,0.0,0.99990994,0.00084791984,-0.0069885124,-0.0114280395,0.67752653,-1.0,1,0,0,0,0,0,0
1429597203,0.004397267,-0.01196572,-0.022870092,0.0,0.99991447,0.0021300367,-0.006007559,-0.011421414,0.6750987,-1.0,1,0,0,0,0,0,0
1429798052,0.0060455883,0.034218498,-0.022870092,0.0,0.99978316,0.0032177796,0.017072657,-0.011484782,0.67627025,-1.0,1,0,0,0,0,0,0
1430006331,0.0020750323,0.050808743,-0.022870092,0.0,0.9996112,0.0013275758,0.025388105,-0.011457454,0.6837819,-1.0,1,0,0,0,0,0,0
1430107121,-0.0025589822,0.041744538,-0.022870092,0.0,0.9997163,-0.0010404759,0.020884002,-0.011405596,0.67549497,-1.0,1,0,0,0,0,0,0
1430206488,-0.00585355,0.029595662,-0.022870092,0.0,0.99982136,-0.0027570557,0.014829724,-0.011390191,0.6792698,-1.0,1,0,0,0,0,0,0
1430411166,-0.011659465,0.008300434,-0.022870092,0.0,0.9999093,-0.005781811,0.004216524,-0.011410312,0.6754624,-1.0,1,0,0,0,0,0,0
1430511678,-0.015160869,0.00058930274,-0.022870092,0.0,0.9999058,-0.0075764963,0.00038130354,-0.011432234,0.67975235,-1.0,1,0,0,0,0,0,0
1430615648,-0.014506237,-0.00521544,-0.022870092,0.0,0.99990475,-0.007282374,-0.002524541,-0.011453369,0.67789567,-1.0,1,0,0,0,0,0,0
1431020579,0.009680742,0.014305456,-0.022870092,0.0,0.99989694,0.0049217003,0.007096768,-0.011468992,0.675457,-1.0,1,0,0,0,0,0,0
1431120628,0.0043042866,0.013021504,-0.022870092,0.0,0.99991095,0.0022264037,0.006485656,-0.011448539,0.6773109,-1.0,1,0,0,0,0,0,0
1431224515,0.0010822936,0.0068381084,-0.022870092,0.0,0.9999286,0.0005802043,0.0034126358,-0.011436579,0.67992574,-1.0,1,0,0,0,0,0,0
1431325190,0.029985406,0.022464193,-0.022870092,0.0,0.9997573,0.015118634,0.011058441,-0.011601169,0.6780452,-1.0,1,0,0,0,0,0,0
1431425663,0.012314937,0.00525673,-0.022870092,0.0,0.999912,0.0061870595,0.0025577315,-0.011450725,0.69038767,-1.0,1,0,0,0,0,0,0
1431629404,0.012452696,-0.0013859635,-0.022870092,0.0,0.99991506,0.0062179756,-0.00076411956,-0.011430259,0.6789537,-1.0,1,0,0,0,0,0,0
1431729973,0.009684693,-0.00413671,-0.022870092,0.0,0.9999209,0.0048183496,-0.002123565,-0.011424624,0.6751541,-1.0,1,0,0,0,0,0,0
1431834094,0.007038651,-0.0070781643,-0.022870092,0.0,0.9999223,0.0034785978,-0.003579064,-0.011422199,0.68291,-1.0,1,0,0,0,0,0,0
1432034045,-0.00073026033,-0.018670572,-0.022870092,0.0,0.999891,-0.0004718359,-0.009330365,-0.011437707,0.6726185,-1.0,1,0,0,0,0,0,0
1432138100,-0.00024710307,-0.01754162,-0.022870092,0.0,0.99989617,-0.00022382983,-0.008768711,-0.011435441,0.6748098,-1.0,1,0,0,0,0,0,0
1432240426,0.02056722,-0.0048093796,-0.022870092,0.0,0.9998791,0.010255231,-0.0025219915,-0.011409432,0.6731734,-1.0,1,0,0,0,0,0,0
1432338810,0.02993967,-0.0044002496,-0.022870092,0.0,0.99982053,0.014943106,-0.0023709033,-0.011400555,0.6732532,-1.0,1,0,0,0,0,0,0
1432442808,0.04983257,-0.0065608947,-0.022870092,0.0,0.9996198,0.024874447,-0.0035640907,-0.011349464,0.67682976,-1.0,1,0,0,0,0,0,0
1432543651,0.050390907,-0.0068094535,-0.022870092,0.0,0.99961245,0.025152074,-0.0036914893,-0.011345332,0.6738144,-1.0,1,0,0,0,0,0,0
1432644598,0.041954916,-0.007609337,-0.022870092,0.0,0.9997083,0.020930901,-0.0040434273,-0.0113523975,0.6767715,-1.0,1,0,0,0,0,0,0
1432748314,0.04284005,-0.00666875,-0.022870092,0.0,0.9997005,0.021378746,-0.0035783,-0.011360698,0.6796459,-1.0,1,0,0,0,0,0,0
1432847643,0.036559273,-0.0036987797,-0.022870092,0.0,0.99976623,0.018256249,-0.002057971,-0.011399065,0.67321897,-1.0,1,0,0,0,0,0,0
